start_station_name,end_station_name,day,parts_of_day,duration_minutes,month,subscriber_type,year,start_hour,count
Barton Springs & Riverside,Trinity & 6th Street,5,night,30.62348178137652,3,Walk Up,2014.8016194331983,16.55060728744939,247
Barton Springs @ Kinney Ave,Nueces @ 3rd,2,late morning,10.426829268292684,10,Local365,2015.0650406504064,11.024390243902438,246
Convention Center / 4th St. @ MetroRail,Zilker Park,5,early afternoon,36.15040650406504,10,Walk Up,2016.0487804878048,13.463414634146341,246
Riverside @ S. Lamar,8th & Congress,5,early afternoon,27.085714285714285,3,Walk Up,2014.9918367346938,14.96734693877551,245
Barton Springs Pool,Barton Springs & Riverside,5,late afternoon,29.089795918367347,7,Walk Up,2015.126530612245,15.661224489795918,245
State Capitol Visitors Garage @ San Jacinto & 12th,Bullock Museum @ Congress & MLK,5,early afternoon,17.16734693877551,3,Walk Up,2015.3428571428572,12.848979591836734,245
East 6th at Robert Martinez,Trinity & 6th Street,1,early afternoon,30.844897959183672,3,Walk Up,2015.2122448979592,13.975510204081633,245
2nd & Congress,East 11th St. & San Marcos,5,late afternoon,22.12295081967213,3,Walk Up,2015.2418032786886,14.586065573770492,244
8th & Congress,Davis at Rainey Street,5,late afternoon,21.278688524590162,3,Walk Up,2015.1475409836066,15.704918032786885,244
5th & Bowie,Guadalupe & 21st,5,late afternoon,18.368852459016395,10,Walk Up,2015.1147540983607,13.635245901639344,244
East 6th at Robert Martinez,Brazos & 6th,1,early morning,14.290983606557377,6,Local365,2016.4016393442623,11.385245901639344,244
South Congress & James,Barton Springs Pool,5,early afternoon,38.045081967213115,5,Walk Up,2015.5122950819673,13.168032786885245,244
Barton Springs Pool,Convention Center / 3rd & Trinity,5,late afternoon,38.07786885245902,5,Walk Up,2015.8565573770493,15.37295081967213,244
Convention Center / 4th St. @ MetroRail,East 6th & Pedernales St.,4,late afternoon,18.049180327868854,3,Local365,2015.5696721311476,14.209016393442623,244
Zilker Park,Barton Springs & Riverside,5,late afternoon,36.20164609053498,10,Walk Up,2015.9588477366256,16.34156378600823,243
Bullock Museum @ Congress & MLK,5th & Bowie,5,early afternoon,26.074074074074073,3,Walk Up,2015.3703703703704,14.415637860082304,243
MoPac Pedestrian Bridge @ Veterans Drive,5th & Bowie,5,early afternoon,21.954732510288064,3,Walk Up,2016.4074074074074,14.049382716049383,243
Convention Center / 4th St. @ MetroRail,Pfluger Bridge @ W 2nd Street,4,late morning,24.619834710743802,3,Walk Up,2015.2107438016528,12.62809917355372,242
Convention Center / 4th St. @ MetroRail,Trinity & 6th Street,5,late afternoon,51.570247933884296,3,Walk Up,2015.1239669421489,15.082644628099173,242
City Hall / Lavaca & 2nd,Bullock Museum @ Congress & MLK,5,early afternoon,20.876033057851238,5,Walk Up,2015.0826446280992,13.991735537190083,242
2nd & Congress,Guadalupe & 21st,5,early afternoon,28.483471074380166,3,Walk Up,2015.3677685950413,13.599173553719009,242
West & 6th St.,17th & Guadalupe,1,evening,13.16597510373444,3,Local365,2015.0207468879669,14.71369294605809,241
8th & Congress,South Congress & Academy,5,late afternoon,25.96265560165975,3,Walk Up,2015.1784232365146,14.261410788381744,241
17th & Guadalupe,8th & Congress,4,late morning,17.591666666666665,3,Local365,2015.0041666666666,13.308333333333334,240
East 11th St. at Victory Grill,Red River & 8th Street,5,early afternoon,15.775,3,Walk Up,2015.2541666666666,15.5875,240
Pfluger Bridge @ W 2nd Street,San Jacinto & 8th Street,4,early morning,20.204166666666666,10,Local30,2015.1916666666666,10.758333333333333,240
Bullock Museum @ Congress & MLK,West & 6th St.,5,early afternoon,22.145833333333332,9,Walk Up,2015.025,15.283333333333333,240
Red River & 8th Street,Convention Center / 3rd & Trinity,4,early afternoon,28.786610878661087,3,Walk Up,2015.7322175732218,14.138075313807532,239
4th & Congress,Convention Center / 3rd & Trinity,5,early afternoon,34.40585774058577,3,Walk Up,2015.5439330543934,14.447698744769875,239
Trinity & 6th Street,Republic Square @ Guadalupe & 4th St.,5,evening,22.217573221757323,3,Walk Up,2014.6359832635983,14.640167364016737,239
South Congress & Academy,South Congress & Barton Springs at the Austin American-Statesman,5,late afternoon,23.285714285714285,7,Walk Up,2016.5588235294117,15.403361344537815,238
Rainey St @ Cummings,Capitol Station / Congress & 11th,5,early afternoon,31.354430379746834,3,Walk Up,2015.6286919831223,12.9915611814346,237
Nueces @ 3rd,3rd & West,6,evening,5.713080168776371,1,Local365,2015.168776371308,14.451476793248945,237
Convention Center / 4th St. @ MetroRail,San Jacinto & 8th Street,3,early afternoon,19.555084745762713,3,Walk Up,2015.0593220338983,13.35593220338983,236
South Congress & Elizabeth,Rainey St @ Cummings,5,early afternoon,30.804255319148936,10,Walk Up,2015.6297872340426,14.451063829787234,235
Convention Center / 3rd & Trinity,Palmer Auditorium,5,late afternoon,19.74468085106383,3,Walk Up,2015.7744680851065,13.340425531914894,235
ACC - West & 12th Street,Capitol Station / Congress & 11th,5,early afternoon,12.812765957446809,3,Walk Up,2015.2382978723404,14.757446808510638,235
5th & San Marcos,Trinity & 6th Street,3,late afternoon,15.323404255319149,3,Walk Up,2015.195744680851,14.642553191489363,235
Republic Square @ Guadalupe & 4th St.,2nd & Congress,5,early afternoon,23.200854700854702,3,Walk Up,2014.7179487179487,13.696581196581196,234
Trinity & 6th Street,Plaza Saltillo,5,late afternoon,22.188034188034187,3,Walk Up,2015.1965811965813,15.346153846153847,234
Rainey St @ Cummings,Brazos & 6th,2,early morning,19.418803418803417,3,Local365,2016.491452991453,10.58974358974359,234
2nd & Congress,Brazos & 6th,4,late afternoon,18.888412017167383,3,Walk Up,2016.3347639484978,14.969957081545065,233
Capitol Station / Congress & 11th,Pfluger Bridge @ W 2nd Street,6,early afternoon,30.201716738197426,5,Walk Up,2015.4163090128754,13.944206008583691,233
Zilker Park,4th & Congress,5,evening,41.36909871244635,10,Walk Up,2015.9184549356223,16.793991416309012,233
Pfluger Bridge @ W 2nd Street,Barton Springs & Riverside,5,late afternoon,23.90557939914163,5,Walk Up,2015.1587982832618,14.682403433476395,233
8th & Congress,17th & Guadalupe,4,early afternoon,30.40772532188841,3,Local365,2014.901287553648,13.373390557939913,233
San Jacinto & 8th Street,Bullock Museum @ Congress & MLK,5,early afternoon,22.07296137339056,3,Walk Up,2015.0772532188842,12.811158798283262,233
Davis at Rainey Street,East 11th St. & San Marcos,5,evening,22.326180257510728,3,Walk Up,2015.3304721030042,14.532188841201716,233
Lavaca & 6th,5th & Bowie,4,early afternoon,12.185344827586206,9,Local365,2015.9612068965516,14.461206896551724,232
South Congress & Barton Springs at the Austin American-Statesman,South Congress & Elizabeth,5,evening,25.426724137931036,10,Walk Up,2016.4568965517242,14.918103448275861,232
Brazos & 6th,3rd & West,5,late afternoon,10.482758620689655,3,Local365,2016.375,15.581896551724139,232
Convention Center / 3rd & Trinity,Red River & 8th Street,5,evening,24.41991341991342,3,Walk Up,2015.8484848484848,15.93939393939394,231
Plaza Saltillo,5th & Bowie,5,late afternoon,21.369565217391305,3,Local365,2015.2956521739131,12.791304347826086,230
Convention Center / 3rd & Trinity,Barton Springs @ Kinney Ave,5,early afternoon,34.15652173913043,3,Walk Up,2015.804347826087,14.165217391304347,230
Trinity & 6th Street,South Congress & Academy,5,early afternoon,30.20524017467249,3,Walk Up,2015.0480349344978,13.777292576419214,229
Davis at Rainey Street,South Congress & Barton Springs at the Austin American-Statesman,5,evening,23.05701754385965,10,Walk Up,2016.5438596491229,14.043859649122806,228
Barton Springs Pool,Rainey St @ Cummings,5,late afternoon,45.39473684210526,7,Walk Up,2015.609649122807,14.785087719298245,228
Pfluger Bridge @ W 2nd Street,Trinity & 6th Street,5,early afternoon,29.43421052631579,10,Walk Up,2015.0570175438597,15.271929824561404,228
South Congress & Academy,Pfluger Bridge @ W 2nd Street,5,early afternoon,25.54625550660793,3,Walk Up,2015.374449339207,14.189427312775331,227
East 2nd & Pedernales,4th & Congress,2,pre-dawn,17.295154185022028,1,Local365,2015.7092511013216,5.502202643171806,227
West & 6th St.,Convention Center / 3rd & Trinity,4,late afternoon,28.53303964757709,3,Walk Up,2015.7488986784142,14.920704845814978,227
South Congress & Barton Springs at the Austin American-Statesman,Rainey St @ Cummings,5,early afternoon,28.039823008849556,4,Walk Up,2016.646017699115,14.845132743362832,226
Convention Center / 4th St. @ MetroRail,East 11th St. & San Marcos,1,late morning,15.36283185840708,3,Walk Up,2015.225663716814,13.389380530973451,226
Bullock Museum @ Congress & MLK,Guadalupe & 21st,5,early afternoon,31.265486725663717,3,Walk Up,2015.2654867256638,14.199115044247788,226
2nd & Congress,UT West Mall @ Guadalupe,5,early afternoon,33.61333333333334,3,Walk Up,2015.3822222222223,13.622222222222222,225
8th & Congress,ACC - West & 12th Street,6,late afternoon,15.222222222222221,3,Local365,2015.0666666666666,14.52,225
Trinity & 6th Street,Guadalupe & 21st,6,midnight,52.13392857142857,3,Walk Up,2014.9375,11.558035714285714,224
5th & San Marcos,East 6th at Robert Martinez,6,late afternoon,12.5,2,Local365,2015.6517857142858,15.491071428571429,224
East 11th St. at Victory Grill,Capitol Station / Congress & 11th,5,early afternoon,12.428571428571429,1,Local365,2015.5714285714287,13.214285714285714,224
East 11th St. & San Marcos,East 11th St. at Victory Grill,5,early afternoon,46.56053811659193,3,Walk Up,2015.3811659192825,13.762331838565023,223
MoPac Pedestrian Bridge @ Veterans Drive,Long Center @ South 1st & Riverside,6,late afternoon,30.242152466367713,3,Walk Up,2016.2645739910313,13.860986547085203,223
8th & Congress,Guadalupe & 21st,5,early afternoon,22.807174887892376,3,Walk Up,2014.914798206278,13.358744394618833,223
Convention Center / 3rd & Trinity,South Congress & Elizabeth,5,early afternoon,29.408071748878925,3,Walk Up,2015.4843049327353,13.237668161434977,223
Republic Square @ Federal Courthouse Plaza,Brazos & 6th,3,early afternoon,10.717488789237668,9,Local365,2016.1165919282512,13.699551569506726,223
West & 6th St.,Red River & 8th Street,4,evening,15.972972972972974,3,Walk Up,2015.1081081081081,16.90990990990991,222
East 7th & Pleasant Valley,Plaza Saltillo,1,late afternoon,31.46153846153846,1,Local365,2015.9909502262444,16.30316742081448,221
East 11th St. & San Marcos,Plaza Saltillo,4,early afternoon,15.586363636363636,3,Walk Up,2015.4818181818182,14.781818181818181,220
5th & San Marcos,5th & Bowie,4,evening,23.336363636363636,3,Local365,2015.3454545454545,14.39090909090909,220
MoPac Pedestrian Bridge @ Veterans Drive,Barton Springs @ Kinney Ave,5,late afternoon,34.009132420091326,5,Walk Up,2016.4292237442921,15.027397260273972,219
Republic Square @ Guadalupe & 4th St.,Palmer Auditorium,5,late afternoon,15.08675799086758,3,24-Hour Kiosk (Austin B-cycle),2014.7260273972602,13.479452054794521,219
UT West Mall @ Guadalupe,ACC - West & 12th Street,0,late afternoon,19.136986301369863,7,Walk Up,2015.164383561644,14.315068493150685,219
Brazos & 6th,City Hall / Lavaca & 2nd,6,late afternoon,26.17351598173516,3,Walk Up,2016.4018264840183,14.360730593607306,219
17th & Guadalupe,Convention Center / 4th St. @ MetroRail,4,late morning,46.72477064220183,3,24-Hour Kiosk (Austin B-cycle),2014.8853211009175,12.458715596330276,218
3rd & West,Nueces @ 3rd,6,evening,6.293577981651376,1,Local365,2015.1376146788991,14.623853211009175,218
Riverside @ S. Lamar,South Congress & Barton Springs at the Austin American-Statesman,5,late afternoon,34.46330275229358,10,Walk Up,2016.48623853211,14.13302752293578,218
4th & Congress,UT West Mall @ Guadalupe,5,late afternoon,34.9954128440367,3,Walk Up,2015.3073394495414,14.119266055045872,218
Brazos & 6th,5th & Bowie,1,late afternoon,22.376146788990827,3,Local365,2016.3623853211009,15.330275229357799,218
Plaza Saltillo,East 7th & Pleasant Valley,3,early morning,15.276497695852534,1,Local365,2015.995391705069,7.529953917050691,217
East 6th & Pedernales St.,Trinity & 6th Street,4,early afternoon,32.576036866359445,7,Walk Up,2014.9124423963133,12.981566820276498,217
Brazos & 6th,West & 6th St.,6,evening,16.870967741935484,3,Walk Up,2016.4746543778801,14.617511520737327,217
East 6th at Robert Martinez,5th & San Marcos,6,early afternoon,12.543778801843319,2,Local365,2015.6543778801843,14.414746543778802,217
Rainey St @ Cummings,Waller & 6th St.,5,late afternoon,14.902777777777779,10,Local365,2014.9166666666667,15.731481481481481,216
Zilker Park,South Congress & Elizabeth,5,late afternoon,39.074074074074076,10,Walk Up,2016.0185185185185,15.842592592592593,216
Capitol Station / Congress & 11th,Brazos & 6th,6,late afternoon,33.99074074074074,5,Walk Up,2016.2592592592594,15.11574074074074,216
East 6th at Robert Martinez,8th & Congress,1,late morning,17.130232558139536,4,Local365,2015.1906976744185,12.646511627906976,215
Bullock Museum @ Congress & MLK,State Capitol @ 14th & Colorado,4,early afternoon,15.144186046511628,3,Walk Up,2015.4372093023255,13.906976744186046,215
East 6th at Robert Martinez,City Hall / Lavaca & 2nd,1,late morning,18.10232558139535,10,Local365,2015.172093023256,11.748837209302325,215
Bullock Museum @ Congress & MLK,Republic Square @ Guadalupe & 4th St.,5,early afternoon,21.409302325581397,6,24-Hour Kiosk (Austin B-cycle),2014.5674418604651,15.246511627906976,215
Brazos & 6th,Rainey St @ Cummings,5,late afternoon,24.929906542056074,3,Walk Up,2016.228971962617,14.957943925233645,214
City Hall / Lavaca & 2nd,MoPac Pedestrian Bridge @ Veterans Drive,5,early afternoon,24.136150234741784,3,Walk Up,2016.305164319249,14.061032863849766,213
South Congress & Barton Springs at the Austin American-Statesman,Davis at Rainey Street,5,evening,21.281690140845072,10,Walk Up,2016.6009389671362,16.24413145539906,213
East 4th & Chicon,Plaza Saltillo,5,late afternoon,22.86320754716981,11,Local365,2015.933962264151,15.165094339622641,212
UT West Mall @ Guadalupe,Davis at Rainey Street,5,early afternoon,33.175355450236964,4,Walk Up,2015.3838862559242,15.611374407582938,211
2nd & Congress,MoPac Pedestrian Bridge @ Veterans Drive,5,late afternoon,31.56872037914692,3,Walk Up,2016.4265402843603,13.360189573459715,211
South Congress & Barton Springs at the Austin American-Statesman,Riverside @ S. Lamar,5,late afternoon,24.165876777251185,10,Walk Up,2016.4549763033176,14.431279620853081,211
11th & San Jacinto,East 11th St. & San Marcos,1,evening,5.639810426540285,5,Local365,2016.3364928909953,16.14218009478673,211
East 11th St. & San Marcos,8th & Congress,3,late morning,15.630331753554502,3,Local365,2015.2511848341233,12.507109004739336,211
Capitol Station / Congress & 11th,East 11th St. & San Marcos,1,late afternoon,21.421800947867297,3,Walk Up,2015.5071090047393,14.682464454976303,211
East 11th St. & San Marcos,Capitol Station / Congress & 11th,5,early afternoon,16.295238095238094,5,Walk Up,2015.3095238095239,11.942857142857143,210
6th & Congress,5th & Bowie,0,late afternoon,12.019047619047619,5,Local365,2016.990476190476,15.442857142857143,210
South Congress & James,Pfluger Bridge @ W 2nd Street,5,late afternoon,27.95693779904306,4,Walk Up,2015.311004784689,13.555023923444976,209
4th & Congress,Guadalupe & 21st,5,late afternoon,35.86124401913876,11,Walk Up,2014.933014354067,13.483253588516746,209
Guadalupe & 21st,Bullock Museum @ Congress & MLK,5,early afternoon,44.186602870813395,3,Walk Up,2015.3205741626793,14.894736842105264,209
5th & Bowie,17th & Guadalupe,4,late afternoon,20.51923076923077,3,Local365,2015.4615384615386,15.370192307692308,208
East 6th at Robert Martinez,Convention Center / 3rd & Trinity,5,early morning,20.22596153846154,3,Local365,2016.3125,10.673076923076923,208
Zilker Park,Davis at Rainey Street,5,late afternoon,43.40865384615385,10,Walk Up,2016.3221153846155,16.25,208
East 11th St. at Victory Grill,Trinity & 6th Street,5,late morning,16.797101449275363,3,Local365,2015.1884057971015,13.454106280193237,207
Nueces @ 3rd,2nd & Congress,3,early afternoon,11.178743961352657,7,Local365,2015.144927536232,14.927536231884059,207
Rainey St @ Cummings,Republic Square @ Guadalupe & 4th St.,5,early afternoon,20.082125603864736,3,Walk Up,2014.9420289855072,13.623188405797102,207
Pfluger Bridge @ W 2nd Street,Capitol Station / Congress & 11th,5,late afternoon,28.980582524271846,10,Walk Up,2015.3543689320388,14.330097087378642,206
City Hall / Lavaca & 2nd,Toomey Rd @ South Lamar,6,late afternoon,13.922330097087379,10,Local365,2014.6893203883494,14.524271844660195,206
Red River & 8th Street,5th & Bowie,4,late afternoon,22.86341463414634,3,Walk Up,2015.2975609756097,13.297560975609755,205
City Hall / Lavaca & 2nd,UT West Mall @ Guadalupe,5,early afternoon,32.49268292682927,3,Walk Up,2015.4439024390244,14.473170731707317,205
8th & Congress,South Congress & Elizabeth,5,early afternoon,32.448780487804875,3,Walk Up,2014.9951219512195,14.570731707317073,205
Republic Square @ Guadalupe & 4th St.,Barton Springs & Riverside,5,late afternoon,17.141463414634146,3,Walk Up,2014.7121951219513,13.921951219512195,205
